smiles,fingerprints,LXRbeta binder
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)C1=O)C(F)(F)F,"[3.175529059542205, 3.4911566762912334, 2.92334205062501, 4.387589061919027, 2.816292353031126, 3.790434442859532, 2.851256281627955, 3.9077081304166232, 3.6296855387705715, 4.445511708284297, 2.4373814468885024, 4.472851933438918, 3.4416533820595294, 3.0315643566015757, 2.7869855146998335, 3.242636248280121, 3.8635315255177494, 3.4413887167291115, 3.8522264113175906, 3.3686296504131548, 3.9270740290743302, 2.7508081872680212, 3.092628468763626, 2.5899088474264786, 2.875366288329242, 3.2354029192071168, 2.9427555185920555, 3.86760747079055, 2.7612994095790997, 3.772464977425992, 3.748270857194648, 3.5210703012411892, 2.723957054127937, 2.631562511225544, 3.061682467659141, 3.423594956012275, 4.4739076739850585, 2.778207585794788, 2.7118840960443795, 2.5543461299596477, 2.9106704228848006, 4.027430263537258, 2.843800100435652, 3.086565775952195, 4.283148470517329, 3.376002329020042, 4.1048746585119105, 4.243744274147364, 3.854493456438605, 4.468116009540057]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1CCCC1=O)C(F)(F)F,"[3.074992834566132, 3.545792267867371, 2.743521720501768, 4.378311181377706, 2.660651670362012, 3.420992873606135, 2.4848936312171275, 3.5267607213445453, 3.234096299982, 4.490749002372717, 2.1660735671399878, 4.565298410131976, 3.4527430648906354, 2.8092273139168755, 2.463273404221629, 3.181290585062251, 3.446972358942793, 3.06699334833186, 3.9919436451807626, 2.9668599591778007, 3.478450156051898, 2.385170222771439, 2.9494372260566823, 2.2624994588604315, 2.6785914261394255, 3.1875872394766267, 2.818416352679387, 3.9990896267196785, 2.398907859531667, 3.5063316407568355, 3.77357685891497, 3.1339580987986864, 2.3988263990146326, 2.450171509955552, 2.913855843375183, 3.0902012798752994, 4.552061495149819, 2.561729675649266, 2.3724138739821283, 2.2771440430637413, 2.6766201126572726, 4.056814155760157, 2.658547023879871, 2.7451162837738274, 4.3299425384092105, 3.336734825587019, 3.6397912492957842, 3.7967912689336494, 3.407170693874707, 4.492613700811067]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1CCOC1=O)C(F)(F)F,"[2.9774049058185184, 3.45289389516536, 2.66194125453141, 4.3703548811446336, 2.577101665766168, 3.5728163959586348, 2.493434024486344, 3.6902939794408534, 3.358169214911266, 4.4690871959799425, 2.1490406558824455, 4.50714427759757, 3.3852416152107416, 2.82076336750353, 2.500327334402572, 3.0773479815160503, 3.594844408703288, 3.1726632717130805, 3.894163598763477, 3.037784771750701, 3.614732120371774, 2.394652918181445, 2.8592289380259652, 2.2516500990626525, 2.6034543430701653, 3.085088851215519, 2.722659350364448, 3.899310506358816, 2.4349867679624717, 3.588055920745285, 3.7264024533535096, 3.243314068016208, 2.393176019417057, 2.3827372067565302, 2.8224275353565367, 3.1946701973953022, 4.5033613133926504, 2.490384365384323, 2.372401755724882, 2.2368067100883193, 2.6665238009348573, 4.006945833907819, 2.5802658257048505, 2.804918157490873, 4.293125592800846, 3.2711871288152983, 3.7967592898167934, 3.9802080150678925, 3.5446493643509895, 4.473096854619339]",1.0
CCN(c1cccc(c1)F)S(=O)(=O)c2cccc(c2)n3cnnn3,"[2.3030203241155136, 2.8254103893177662, 1.9218891611226359, 4.560190653402954, 1.883888577626172, 2.3959670306221934, 1.5855006409161967, 2.427456740975525, 2.1411970028612743, 3.9724821206095737, 1.502695375472299, 5.197918790200859, 2.665742397005312, 2.0768266810655973, 1.6568006121908492, 2.437507927244711, 2.303001946904502, 2.0361935546766636, 3.2524389344467934, 1.8397542269630076, 2.2422163973810583, 1.527953370955412, 2.163107729283121, 1.4667754608757995, 1.810476430558484, 2.4499933890842827, 1.9869265989457032, 3.2189386854687188, 1.5909341145620592, 2.9394144997186147, 3.0394022387564315, 2.060959760520407, 1.5517499990139016, 1.6702918991638058, 2.1250319783718616, 2.1448230531045365, 3.7135310374657386, 1.7525709033795411, 1.5371527382130306, 1.5274345676876606, 1.940648352721018, 3.236150671116752, 1.8696697216020925, 1.8355062341684945, 3.972683904203016, 2.598857178642035, 2.3450151836642052, 2.6121490009135337, 2.1780686021916336, 3.9056832105266457]",0.0
CCOC(=O)c1cnc2c(cccc2c1c1cccc(Oc2cccc(c2)S(=O)(=O)C)c1)C(F)(F)F,"[3.1450402894571354, 3.8435366341125334, 2.6700638225426703, 7.005073500065697, 2.604017628592965, 3.950049269767446, 2.488691567684268, 4.019183855337814, 3.554797474786487, 5.784729256555575, 2.224139068848697, 8.276563378634336, 3.7040250077116905, 3.1610224686889397, 2.5925310630710046, 3.2961978916397703, 3.8455479665348453, 3.359481310761256, 4.420922267523352, 3.0782227370954844, 3.7711722082256496, 2.3939303728637045, 2.9656708454375593, 2.233355823437786, 2.551196446756413, 3.318061140979808, 2.7223796842283305, 4.3894904248068745, 2.5211411470986254, 4.748822191014913, 4.322746267053523, 3.412915516207006, 2.3835217863108737, 2.354318687256703, 2.9155473336833135, 3.502040816672647, 5.288377956163786, 2.4625936703398548, 2.372854713383416, 2.218456881770922, 2.865568895505433, 4.640179477576932, 2.595011098654869, 2.9349904752775804, 5.813549817776619, 3.609593162681952, 3.9726020466835887, 4.318274732876698, 3.678755547886419, 5.6990443719762265]",1.0
CC[C@@H](c1ncnn1CC)Nc1cc(nc2n1ncc2)c1ccccc1,"[2.6878190488779383, 3.018187113406312, 2.3491165999315937, 3.1811778502619386, 2.2811318081689986, 2.679370782937006, 2.057535815544214, 2.7393410862993663, 2.6008936284957236, 3.366897008102281, 1.853643666643952, 3.3779531378978715, 2.8273075562387087, 2.2366799011066356, 1.9969474911368301, 2.7851202677993605, 2.7440150072060674, 2.4655774482058335, 3.373722167018909, 2.456200375935814, 2.78287533150913, 1.9607095063976465, 2.5651690682672483, 1.9280273822171017, 2.2468622023567306, 2.7850896527663687, 2.391785483147633, 3.3543119726192674, 1.9548369927787481, 2.6622756790913384, 2.916651041900634, 2.5334727992795685, 2.0639588664949837, 2.052080530461413, 2.5506639305466625, 2.445374973619945, 3.5172407896961677, 2.194275421307994, 2.0378404086301325, 1.9708246743126174, 2.244539364038741, 3.1299243564827135, 2.2892100043745347, 2.2270350114461674, 3.213230709509812, 2.839261250739394, 2.909232728037689, 3.0233489923547947, 2.77007874393921, 3.361174370460251]",0.0
CN(c1ccc(cn1)Cl)S(=O)(=O)Cc2cc(ccc2F)C#N,"[2.1430323521547123, 2.6225148537801113, 1.8279108558162165, 3.4789335465846873, 1.7797219468575045, 2.1077315376246464, 1.5973008082103481, 2.1358982147916907, 2.006928574672133, 3.4876424909759747, 1.441183521924865, 3.827825530613938, 2.512053640265579, 1.9311658412682537, 1.6182544577782614, 2.2619655966496004, 2.1180227411288954, 1.9232105676361837, 3.0195607948188847, 1.816223083724557, 2.149270664587226, 1.5489613372798492, 2.037944681739936, 1.4489947144050288, 1.7307200505165121, 2.270317486157454, 1.8691931197738338, 2.9975585171415045, 1.5986564207076004, 2.437678735452159, 2.857271870260929, 1.950830476262712, 1.518645292219399, 1.6044339413913307, 1.9856843984176635, 1.9462509035713231, 3.4368954176058577, 1.6704948533009318, 1.5087271234213153, 1.4722113666881187, 1.811931283752702, 3.0406206875210358, 1.7689881048394427, 1.767439123670565, 3.433251802209342, 2.4088065515731527, 2.224507924754048, 2.3322299623582565, 2.0904466077110584, 3.4239556234326676]",0.0
COCCC[NH+]1CCCN(CC1)c2c(ccc(n2)C(F)(F)F)C#N,"[2.34937014341304, 2.7050687504477158, 2.0779970985043166, 3.5688259932169553, 2.0140423253326074, 2.4613545432892336, 1.8003686705300292, 2.5168143883931635, 2.2993624213989903, 3.5527593411961975, 1.6058801805726466, 3.8669029525370604, 2.6147421958326484, 2.1207415242045453, 1.8011716845727035, 2.4347648400385804, 2.4329954917444914, 2.184339761595127, 3.053475153412146, 2.0674556368906303, 2.430148726235232, 1.7335440079606816, 2.25392150413177, 1.6619981556936971, 2.0100921815046844, 2.443362368241123, 2.142266773255845, 3.052686199492244, 1.7392334210458682, 2.686010028036698, 2.9453695860904463, 2.2229128075899958, 1.7531865509913918, 1.8369242010616023, 2.2224641323380165, 2.24429393993352, 3.536275445616128, 1.9193890550583639, 1.7343886629512775, 1.6950674045955885, 1.9952450591511015, 3.1415137370470325, 2.0106731871717285, 1.9784323208852705, 3.4719779174268477, 2.509737602462068, 2.514884219409469, 2.688068814529466, 2.358879755893291, 3.538619137076719]",0.0
COCCNc1cc(c2cc[nH]c2n1)c1ccc2cn[nH]c2c1,"[2.5202365103054656, 3.2094813962275826, 2.058802031623798, 3.364422921331621, 2.0258538193198303, 1.9549482076800837, 1.4975332175885556, 1.9667448589401315, 1.852222677128931, 3.671133075189779, 1.4810134393830636, 3.7643739671494485, 2.98639489479436, 1.9636094835478237, 1.506967584445626, 2.697234021604939, 1.9368105661254214, 1.7759786314082626, 3.731164463064047, 1.7002366091213605, 1.9410985648054295, 1.42206197111791, 2.346679526081229, 1.4146878995663559, 1.9146520347260712, 2.719292037294974, 2.1539433588273478, 3.696231663316318, 1.4393888130907924, 2.2724398803721915, 3.137008172637089, 1.8130185797179679, 1.517767453670675, 1.7786467847414087, 2.2956869748699757, 1.8275263607218633, 3.836724929592899, 1.8407838228641769, 1.4776102092755976, 1.5396433161618395, 1.9386528877310272, 3.3501423601918625, 1.9878399375381801, 1.652036562529251, 3.5352429449837217, 2.8834333893841473, 1.9926870688606924, 2.117296390235189, 1.89804276367868, 3.5945709654350066]",0.0
COc1c(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cccc1,"[2.5301896946805646, 2.5726558675215094, 2.377333064306443, 2.8029555032512024, 2.261052331030136, 4.4729697271986195, 2.878910877375994, 4.853884546899993, 4.339002840547077, 2.8798549177929766, 2.085351096329396, 2.7905854423531165, 2.408669005112712, 2.3254806078203325, 2.713613867146146, 2.5295953107923075, 4.829898132669673, 3.995004601447193, 2.794407231324758, 4.345663186127518, 5.162190501247198, 2.7249553427060906, 2.479177258249384, 2.4803773067740695, 2.3396899199209917, 2.5182642507651556, 2.305107936550385, 2.7946661706396583, 2.7975468010359403, 3.1215766098957083, 2.465002315413939, 4.138047906777106, 2.7100066980314983, 2.1130980200015803, 2.4790991268468083, 3.6855850153387237, 2.9579251375157183, 2.2995583302147478, 2.706223242146787, 2.2491401145005394, 2.3257079718617826, 2.682589711110813, 2.324100600642726, 3.2813317438627263, 2.728448571366637, 2.5509900102266694, 5.8729132309362, 5.62696354943049, 5.372661357827188, 2.919977396435067]",1.0
COc1c(OC)cc(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.6910969245367182, 2.927437061646266, 2.4776810848838755, 3.198836944728031, 2.3578330444621827, 4.682062304407516, 2.9319643427774698, 5.092972695443523, 4.498764136266979, 3.334418324287673, 2.129664048720424, 3.2541160851730746, 2.7202467550721154, 2.453244628285266, 2.784574200223074, 2.7261505543940987, 5.023238414166093, 4.12717262886375, 3.2573563268450028, 4.484194797526267, 5.379742826468287, 2.771802683262533, 2.6222564267464223, 2.509485287919894, 2.4218418985517234, 2.7254318823299943, 2.4119302537007288, 3.2471387274755688, 2.866046883759659, 3.325181083847743, 2.8150189386169657, 4.2741447136508075, 2.7448641560151805, 2.1910228518119963, 2.6011298604602033, 3.833679153918834, 3.4167716886610644, 2.3681423639957755, 2.732597702010258, 2.285060558780882, 2.4267492316477104, 3.055148072906272, 2.411398673071955, 3.3810815595152146, 3.1682928289385472, 2.8247586507158777, 6.167122877287835, 5.908505715240485, 5.612764112118565, 3.3478630338636086]",1.0
COc1c(OC)cc(CCc2ccccc2N2C(=O)c3c(cccc3)C2=O)cc1,"[3.032686757708251, 3.3396507383040994, 2.668953766000334, 3.3001079539079874, 2.5897230441190007, 3.066345508760746, 2.4085605136347508, 3.1604257162622806, 3.0015572284867815, 3.51682640170516, 2.0470354949487635, 3.6050645841094187, 3.048665563176938, 2.3501452252093573, 2.243366130189024, 3.1373316283276953, 3.180847555943598, 2.8233258489313937, 3.7321330788665117, 2.839821851369085, 3.24970865299343, 2.301046077879184, 2.899669408624623, 2.2235382886839012, 2.5599464131727947, 3.1239956792832215, 2.704502342649648, 3.706384478863197, 2.2799225535546617, 2.814524353399907, 3.0834523354534564, 2.909163353533347, 2.3615464940800344, 2.3389210434318346, 2.8734797227546562, 2.7440556528611366, 3.7143013713732103, 2.49354159792205, 2.3351519535339387, 2.236368919410877, 2.38723215746362, 3.3202798560215694, 2.59631588025427, 2.5106306939054743, 3.4028694685588317, 3.0927487529684465, 3.4081299312879847, 3.509467103237295, 3.223803416620724, 3.502727456261493]",0.0
COc1cc(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc(OC)c1OC,"[2.70368389080544, 2.911476980291386, 2.5315515770392665, 3.264571155858895, 2.395869989862839, 5.268617976902863, 3.1414729103034658, 5.767907841368381, 5.00586941943548, 3.3752367178193605, 2.226828059840564, 3.246371917295375, 2.7278271205945908, 2.572647109247405, 3.0006617366367414, 2.722130758286007, 5.6438965726076376, 4.5706416578389915, 3.209809606382036, 4.947568257879985, 6.014891790465198, 2.964021026196061, 2.652155100889183, 2.6638474191691106, 2.4880065784308325, 2.7185843873937823, 2.4398329264298484, 3.2091682812527496, 3.0830868413687194, 3.584608302386103, 2.82960215507218, 4.729925228288611, 2.9266637689132207, 2.2478034203723976, 2.6329602896335844, 4.239963928729555, 3.4329489559525426, 2.4358057498607515, 2.913235444291303, 2.3834699104928934, 2.5308022513406003, 3.07765880979376, 2.4623926387065986, 3.6951441604742277, 3.1941870189080124, 2.850603422768126, 6.948899778391228, 6.712595221297515, 6.293905813343248, 3.408588123091334]",0.0
COc1cc(CCc2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc(OC)c1OC,"[2.803806616660961, 3.0290736601567665, 2.6137042636171293, 3.2791101603297177, 2.475285206661576, 5.126102902731905, 3.132503255424026, 5.599671100550038, 4.890624131984121, 3.4144228459933275, 2.221693108458755, 3.31066602912193, 2.8163115303862227, 2.557122923265736, 2.9868860110111095, 2.8364156238026412, 5.499613542483107, 4.4896401028179875, 3.329309817926058, 4.824665944610097, 5.842227758582601, 2.9559275517917083, 2.750187624255824, 2.6629622355600473, 2.558324179603967, 2.830263091577365, 2.5373694756810456, 3.336044908109066, 3.0607515562981242, 3.512754994291509, 2.89477755690191, 4.645775987278042, 2.923316158063164, 2.311009202859699, 2.723102854841085, 4.15938020055074, 3.5096222996499744, 2.4976505838258083, 2.9049273644848017, 2.404455772531135, 2.531262396239054, 3.1520928977470466, 2.5355971012693113, 3.6529456759813614, 3.2412355823498205, 2.940637148564165, 6.6785360397679385, 6.4814353044283095, 6.078235070674705, 3.4505626482474536]",0.0
COc1cc(CCc2ccccc2N2C(=O)c3c(cccc3)C2=O)cc(OC)c1OC,"[3.048547908163661, 3.3297228293513346, 2.723403460075837, 3.365232821660291, 2.6283989148348605, 3.6497925413358288, 2.61246237458027, 3.8338950962036416, 3.5057703208949107, 3.5587070397291, 2.1421336528173, 3.5986493291908044, 3.0579670304359627, 2.46721803642313, 2.4555374398310867, 3.1370705261709464, 3.8001163550958985, 3.263526827247164, 3.692967210866496, 3.3058591784833284, 3.8883283418728047, 2.487944132221148, 2.9322205329266695, 2.372881212364429, 2.6256875564711875, 3.121117072203111, 2.7336766805522146, 3.6767053526798326, 2.4926731222266416, 3.068673702088587, 3.0984502110926186, 3.3614824153375924, 2.5379184435521362, 2.3949781715995515, 2.9072534311437104, 3.145650306180998, 3.7318650413174024, 2.56047266282569, 2.5104428943565122, 2.332113552034888, 2.4894088696545102, 3.3434766052725036, 2.647667962198677, 2.820692417818968, 3.4288606368110686, 3.121054683312938, 4.200557521263875, 4.315345392800338, 3.9122132954161852, 3.5632088870113496]",0.0
COc1ccc(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.6401984768583997, 2.963464717038181, 2.374752807783331, 3.167557483410288, 2.2730079760557937, 4.149932359764824, 2.672933994420516, 4.504235409568307, 4.012668640561831, 3.352935026687298, 1.9826371604576882, 3.3365727104409335, 2.7286048733358563, 2.294953839829686, 2.5352651748295845, 2.6992528604610304, 4.468851563518499, 3.7021984547638187, 3.36410169188155, 4.026849531792645, 4.790717971732104, 2.5265561082666532, 2.549151574827764, 2.2996083655300863, 2.300560472579881, 2.7066144788801845, 2.339229885020781, 3.3465559191641137, 2.604592331270408, 3.0337095476948055, 2.8365952927157396, 3.8305400819917663, 2.5142612651747562, 2.0877705156902753, 2.5249899537219136, 3.429863104779789, 3.453750113985085, 2.246028817222699, 2.5008929246425464, 2.1274225647105025, 2.2819876745226226, 3.0727061600385275, 2.3108821849290493, 3.0578870779901832, 3.1968541555325185, 2.800569815913617, 5.457123893746046, 5.216864023924153, 4.981389041784963, 3.323349928556399]",1.0
COc1ccc(CCCCc2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.9833784027235484, 3.4226281079114775, 2.622692605485821, 3.5109526536208695, 2.5255268599168934, 4.187715521444312, 2.703922089065829, 4.561365090932007, 4.032337613798433, 3.746074533404842, 2.0350849242963047, 3.7956936971256994, 3.0963355486206217, 2.390870137450966, 2.5457447958020647, 3.084005771281793, 4.490597908389548, 3.709754357957138, 3.907001211342509, 4.090734461175433, 4.851971500226121, 2.5456889360573776, 2.85482988025793, 2.340110285919698, 2.526373285261205, 3.0969042960140785, 2.636734593091313, 3.883794485885959, 2.604790105638872, 3.1127890050290574, 3.1980973584875656, 3.8429103123079402, 2.5616084557675016, 2.2865643794704473, 2.818875885900313, 3.452583613817662, 3.9110789310396177, 2.441053227049193, 2.532462501498205, 2.224790406348663, 2.381454170200671, 3.465080005504956, 2.5428860982390846, 3.0732253999452546, 3.6006534847822, 3.1366484549636025, 5.575611721331297, 5.285598236854884, 5.064725240810887, 3.7076894505523272]",0.0
COc1ccc(CCCc2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.8563424575888474, 3.2342311470158984, 2.5384212831805275, 3.343362335786728, 2.4375330054669138, 4.11474955603173, 2.6840246057868398, 4.4699541155835725, 3.974380058248372, 3.5614759157956, 2.007524305610096, 3.585031127977856, 2.95076623883594, 2.3371054176906236, 2.5328741605890035, 2.9410443385892417, 4.4214807586364335, 3.6711670351028785, 3.66555672755861, 4.003731516263596, 4.747844610132527, 2.5313566031306753, 2.746523315024013, 2.319674798247426, 2.448690420760869, 2.9488668092811605, 2.5346817189309965, 3.6515063820762794, 2.5926366270137695, 3.043965408767157, 3.0447361919547027, 3.800319565771853, 2.536839302311023, 2.2185143824369953, 2.7139043289774945, 3.4084494353585226, 3.710658445262206, 2.37459095833256, 2.5127518857825786, 2.187167678600677, 2.3336822241945883, 3.300809910670699, 2.4627782348399254, 3.046982358333354, 3.4142382729630496, 3.008788530360775, 5.402433974996828, 5.162891128262599, 4.930480167757386, 3.5324802221280023]",0.0
COc1ccc(CCc2cc(ccc2)N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.7874986924254417, 3.3172641321917324, 2.416086948114324, 3.3945253934190514, 2.3296573638121205, 3.8840114406525053, 2.4949781007175105, 4.227675125156557, 3.7381792294608642, 3.6636525104347144, 1.8729572539034383, 3.7190642177731545, 3.0107262542533424, 2.2318352931683534, 2.3723338052224636, 2.907066180966334, 4.172632517798206, 3.4541836171162323, 3.811955642709739, 3.7701528017163906, 4.492802462180007, 2.3497495199972427, 2.659019428328399, 2.1395654412700065, 2.30797114671041, 2.9250076210996725, 2.428343348057329, 3.788867759676141, 2.427069275853381, 2.9013423996966767, 3.1173690058657963, 3.574835329175045, 2.3470568517484436, 2.1027202035355317, 2.608822132757484, 3.2065111035739116, 3.8216514448528978, 2.2301848511480777, 2.3199126369527434, 2.0251197860905394, 2.2202718385392526, 3.3699983078022058, 2.3365074726996635, 2.863733493681848, 3.5212303412976285, 3.0358144385937225, 5.1307080189459215, 4.891785863502671, 4.671904527142909, 3.607687428211965]",0.0
COc1ccc(CCc2ccc(cc2)N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.8143917623288477, 3.4001101238008182, 2.4175914504392395, 3.4382562905472334, 2.3334143545416084, 3.8252173707769406, 2.4604873681883523, 4.1685996176597495, 3.681401407895954, 3.7334008407860613, 1.8459578783598811, 3.818359065933099, 3.063344470987872, 2.204223056077704, 2.3369447039116182, 2.947178327939508, 4.1123093488768285, 3.4025594344083236, 3.9456507524633513, 3.7216243223028402, 4.432915119198102, 2.314798731409486, 2.677498257423775, 2.1066032640099284, 2.3017149838308604, 2.9693587211818047, 2.4369327283071396, 3.9145107879679006, 2.3923535457369423, 2.861788097144191, 3.1761313739087402, 3.521567524236465, 2.31350037992587, 2.096248437354099, 2.621767987407835, 3.1566674632215306, 3.904532516769125, 2.220508289544528, 2.2831084470494756, 2.000729212127994, 2.1955834198432833, 3.4331303911455446, 2.336207175162704, 2.8232158840404367, 3.594981088360282, 3.0782374254521008, 5.0669999645590025, 4.825166188982882, 4.611799149470762, 3.660421497001379]",0.0
COc1ccc(CCc2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.7292406912855993, 3.0859077185806663, 2.4328067601649206, 3.2047654474299856, 2.3333313166121226, 4.043961318967548, 2.6210583376589285, 4.397188244538249, 3.9055646265853428, 3.407762683707806, 1.9466737999304358, 3.4226698233309643, 2.8168556437690677, 2.258591697859366, 2.473903536071715, 2.8070318305397923, 4.352110753857012, 3.6057462857179674, 3.493312933073762, 3.936652635457414, 4.677511054384824, 2.4723710787272335, 2.6292845194170993, 2.2569522001972486, 2.3472179936879174, 2.8143390043847583, 2.418493338934798, 3.4794672228349666, 2.5393881952362434, 2.9583614508565477, 2.9085093142215803, 3.733763009214006, 2.469540285712395, 2.1287503455436685, 2.596793080960812, 3.3405025556578467, 3.544426384783539, 2.2805488347325364, 2.448192934814794, 2.1144440185029456, 2.2541015802699915, 3.153557236775987, 2.361011551349422, 2.9832721371573783, 3.266010269152689, 2.8817519420746613, 5.331904276880416, 5.089776368782479, 4.86315339805438, 3.3814683315581693]",1.0
COc1ccc(CCc2ccccc2N2C(=O)c3c(C2=O)c(Cl)ccc3Cl)cc1,"[3.039884825786273, 3.5157653172657404, 2.630992527468041, 3.465267571019511, 2.5524653188914175, 2.899339306406804, 2.3668325952228066, 2.999942120981567, 2.8668976860354225, 3.7407486342425984, 1.9804512522306663, 3.8675709736766093, 3.1730473189157964, 2.2982687956967123, 2.172560906657109, 3.1691412029689183, 3.0292184478274087, 2.709111984716414, 4.02073507568711, 2.7813898657636402, 3.1494250385384186, 2.256595658511988, 2.897110045720102, 2.1562662458064903, 2.5060730714912838, 3.1723647710153324, 2.6719985004648663, 3.9832459550992416, 2.232918192830107, 2.7266366231080994, 3.248359922931164, 2.7973133480555936, 2.298305440832467, 2.291942002763887, 2.8523329004231526, 2.613271239055417, 3.9435379946955273, 2.4333304293495646, 2.2689408918995206, 2.1648157146663247, 2.328753657319958, 3.4986659176942636, 2.5528216482882398, 2.4226981916349195, 3.6308960106739328, 3.1865903131392375, 3.2989781377006064, 3.336586808152601, 3.1214511585851503, 3.6781424420919757]",0.0
COc1ccc(CCc2ccccc2N2C(=O)c3c(C2=O)c(F)c(F)c(F)c3F)cc1,"[2.8595517566651756, 3.260958856433527, 2.5418574461288053, 3.3418291880202475, 2.4436342833437057, 3.7328876679087992, 2.657387868356165, 3.9895033894262637, 3.6644200141159518, 3.5579390234853108, 2.048239943394263, 3.597348739751287, 2.9606932385958826, 2.359324550678132, 2.4877781815540954, 2.948225264487717, 3.997516172955251, 3.4129654082483762, 3.6995326006071165, 3.69956631987107, 4.272963096527024, 2.514044154060232, 2.7537602051954853, 2.3273118275360094, 2.4474211317512387, 2.957505601333915, 2.535532715276007, 3.677663560857625, 2.5604021529451946, 2.9826049754817348, 3.050171487262885, 3.5320654163282748, 2.536780220068081, 2.2328770022742903, 2.715052047818136, 3.201459302124502, 3.71271319554344, 2.381416981597705, 2.5075536478387948, 2.2051101695122886, 2.358556027936832, 3.301279143726166, 2.4679133546417407, 2.9065289936739624, 3.4290916733504746, 3.0175264767801417, 4.707012941259729, 4.5472920390313, 4.376213951720348, 3.5230165925192947]",0.0
COc1ccc(CCc2ccccc2N2C(=O)c3c(cc(Cl)c(Cl)c3)C2=O)cc1,"[3.1762157073038084, 3.6277202148092123, 2.7692270452021828, 3.5216507236753567, 2.689209249333855, 2.6683447647118053, 2.34561461008403, 2.7271533331703695, 2.6520238117566506, 3.8164380323525506, 2.051529189523216, 3.957875531752129, 3.3051902715703116, 2.365206750229268, 2.151595841936603, 3.3153284314830174, 2.771078833903199, 2.5351230526488333, 4.098798465918783, 2.5747259341357873, 2.8804009383981537, 2.2485146341367135, 3.037301478122975, 2.1747315033795345, 2.626289309714516, 3.3055896877533435, 2.8154877415529613, 4.075530551645742, 2.2016987475915952, 2.6917163581196526, 3.3531580907340786, 2.6070648446837628, 2.283969840808544, 2.417715646139847, 2.9872274802328103, 2.466850370010663, 4.038795327170664, 2.554912105203038, 2.253183895907936, 2.2396353762508716, 2.4132351564591947, 3.6002192185268154, 2.6833522862807713, 2.3361844827114684, 3.7098961265926778, 3.310922624859204, 2.9678976676572226, 3.010996077520089, 2.8256490677368786, 3.761823568597297]",0.0
COc1ccc(CCc2ccccc2N2C(=O)c3c(cc(Cl)cc3)C2=O)cc1,"[3.116862975820975, 3.6456456709685368, 2.6568529428788192, 3.5331761086592692, 2.595873291260384, 2.488341032170459, 2.152878065640335, 2.536793613858526, 2.464023014130523, 3.8520831327585014, 1.9292186706091257, 4.027969141020231, 3.309116161099852, 2.2650180932174253, 1.996285965823181, 3.276606229724582, 2.573172219298368, 2.3544011500380027, 4.170792722331652, 2.3790797476210015, 2.660253570444425, 2.0603373388002533, 2.9509564384875717, 2.0079703638082447, 2.509130138315406, 3.2757778011100047, 2.731356457607663, 4.136142253608061, 2.026125531039491, 2.569615529095184, 3.3740218661116828, 2.4185095665133827, 2.115861661384666, 2.3116070322881037, 2.9004016906944985, 2.302493734062829, 4.083416313423586, 2.4315597467912493, 2.0828043626046084, 2.098445595872131, 2.308024345018689, 3.619083605094799, 2.575482716318903, 2.172158477791817, 3.7477142164487174, 3.286684149633247, 2.7405373798447217, 2.794873680286295, 2.6079221068709195, 3.7765423816990964]",0.0
COc1ccc(CCc2ccccc2N2C(=O)c3c(cccc3)C2=O)cc1,"[2.973663635917464, 3.3636007950647437, 2.5586029285074465, 3.2821504326953987, 2.498237433320163, 2.5382455213188093, 2.129491611253143, 2.590442837074893, 2.5129154195547323, 3.5439396243556587, 1.8933105897169356, 3.693145944400411, 3.0554888471428687, 2.188244820538809, 1.972711891333173, 3.1007214705833634, 2.629951465630006, 2.385486064535984, 3.8201184890174913, 2.4143576176224757, 2.7011239265747915, 2.0348863245776405, 2.8184403267576594, 1.9960961180527241, 2.4325095799202354, 3.0959383102400206, 2.625064215898721, 3.7894419138182247, 1.9983071085677402, 2.51596017658032, 3.1102155288142583, 2.4537064286945784, 2.1119151678082377, 2.2292867320894443, 2.7902969566932923, 2.3271799035486707, 3.755641255240559, 2.3644144686918396, 2.083686643363764, 2.068796984807422, 2.237147403986026, 3.343010421416843, 2.4894391193984444, 2.1695776511871805, 3.4405951885781576, 3.064129587938647, 2.799025329404372, 2.8613419028140727, 2.6608281236354676, 3.4871697613166677]",0.0
