smiles,fingerprints,LXRbeta binder
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)C1=O)C(F)(F)F,"[3.171459947237586, 3.498010792958801, 2.9102052585386193, 4.447276867343534, 2.8049565720201843, 3.797975801460244, 2.829372474868424, 3.919592317367947, 3.6253479859648645, 4.482385991973598, 2.4180709809711125, 4.563568054757646, 3.439149863389893, 3.024213167922827, 2.7606671328103434, 3.2415187341449, 3.863945609803065, 3.426555200309743, 3.868201919564255, 3.357763138317509, 3.9234009678651995, 2.7282622316865695, 3.0851560214989595, 2.5672891388702705, 2.8605864931317004, 3.236490027237086, 2.932726146825951, 3.8786355176373633, 2.741148474811657, 3.78796381385318, 3.766032063778236, 3.5082340059799026, 2.7015483734546426, 2.616381205277375, 3.052942343739374, 3.416649714737837, 4.497927129489131, 2.761687278907149, 2.687968480669512, 2.5343059191334607, 2.8915401054907925, 4.040199487809791, 2.830637049353708, 3.0665074065204463, 4.330348240131526, 3.363545029549906, 4.116464094941291, 4.265257132837348, 3.8588529339599966, 4.5010753590955375]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1CCCC1=O)C(F)(F)F,"[3.067536970865743, 3.5499815746217487, 2.7278139281435, 4.4307711218786565, 2.645868881034082, 3.4362240606135974, 2.4664619246677755, 3.5466505582602186, 3.236805752366927, 4.519067185043023, 2.146380893298642, 4.647295732264101, 3.443890733928497, 2.800969134231974, 2.440903165562177, 3.1764517269346313, 3.4556885847792524, 3.05926012650747, 4.006069901886312, 2.963008063783585, 3.4835249868677622, 2.365786820318011, 2.9389596622923055, 2.242366411813572, 2.6612664944697144, 3.1852998294973385, 2.804558647843678, 4.007211202586539, 2.3819789907573763, 3.524494870596502, 3.783575500716251, 3.12811317294025, 2.3797072143551503, 2.432476942022914, 2.9021259086340034, 3.089519679324927, 4.567701863007853, 2.543212299449988, 2.3519322618970486, 2.2572584474741544, 2.65623755869274, 4.061078337260581, 2.642466308448805, 2.7303803541375835, 4.368859393391066, 3.3181709870085783, 3.6603617622688507, 3.826857904606044, 3.4199668852025322, 4.517449281445958]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1CCOC1=O)C(F)(F)F,"[2.9647382791873067, 3.4471402063441996, 2.6425209434181514, 4.415305257568012, 2.558787634608227, 3.602470300727272, 2.4770157804915787, 3.7269439866945806, 3.372718388529348, 4.487327100856086, 2.128166108020917, 4.5777541687771155, 3.3681585724328857, 2.81113499266566, 2.4808807833863256, 3.0665175774461577, 3.6182867879438727, 3.1744020433119595, 3.894134645984545, 3.043224100132712, 3.6339130553845456, 2.3769289194029284, 2.84423381996317, 2.2319132085148117, 2.5833400465392264, 3.076591452706758, 2.704814852102073, 3.8938513092259512, 2.4211632510040713, 3.609636921089221, 3.7276364496851295, 3.2476037487149454, 2.375389251874511, 2.3622031102209418, 2.80634650541498, 3.2021533521131436, 4.507810600973111, 2.4690013916330615, 2.3533892015620372, 2.215442691976918, 2.6442358482758506, 4.001900865312451, 2.560812604239725, 2.795883738190456, 4.322124350577582, 3.24576490456846, 3.8353930512557017, 4.030688116095157, 3.5730683285976763, 4.489137394258486]",1.0
CCN(c1cccc(c1)F)S(=O)(=O)c2cccc(c2)n3cnnn3,"[2.31397720162285, 2.833087519852593, 1.9270107786124409, 4.5296768567178045, 1.8894053223194986, 2.411711421584999, 1.5891907468354123, 2.448500160669178, 2.148991614009195, 3.9190440702005542, 1.4980479970502238, 5.33760988048429, 2.651175501197183, 2.060768343801203, 1.651699186424806, 2.4497346959544735, 2.314965815133175, 2.036936758023546, 3.2576445236548643, 1.8457243144675637, 2.2511632763756575, 1.5308097708963142, 2.171820456158623, 1.4691604465970445, 1.8150253556385374, 2.462568492279356, 1.993082490801212, 3.2200806568620637, 1.5924347918161004, 2.935261647569077, 2.998604219609085, 2.0630160337086156, 1.5548322416968348, 1.6725873178161716, 2.133002069936486, 2.1462710180134428, 3.66946800003828, 1.7564906291807005, 1.53924548735379, 1.5292599579519635, 1.9275266848807733, 3.1907038624497117, 1.8741539619810168, 1.8342654441181707, 3.9205027654885076, 2.5866526374999217, 2.363362353063934, 2.643509727800704, 2.191876179760559, 3.8483593140414953]",0.0
CCOC(=O)c1cnc2c(cccc2c1c1cccc(Oc2cccc(c2)S(=O)(=O)C)c1)C(F)(F)F,"[3.1437413360262445, 3.8624175604908926, 2.6556276582377696, 7.0302564301348855, 2.5920829813073425, 3.9650617480911987, 2.471751517982884, 4.040572436614352, 3.5528186689909944, 5.775706895971154, 2.200014642306715, 8.593664693669183, 3.695363674282488, 3.1346456248946044, 2.5656609816526537, 3.2989862932840337, 3.8506060754433618, 3.3456148004782857, 4.4511881925048105, 3.0704176494835, 3.7707228808324613, 2.375640011941748, 2.95895275999941, 2.213892149603567, 2.536070370275699, 3.324246220393543, 2.71139643344134, 4.412906741377593, 2.5036982083984802, 4.747799233326108, 4.310418555127406, 3.401242976953148, 2.365639655899828, 2.3380052145910075, 2.9073919994783695, 3.493353846398669, 5.283078868697315, 2.4453373263022593, 2.3529539907881816, 2.198732013133216, 2.835135349875184, 4.622975157661909, 2.5803213318181424, 2.9147245505914237, 5.805333515959415, 3.593889087290854, 3.987879760189656, 4.351686659646567, 3.6859691534345638, 5.674406114725575]",1.0
CC[C@@H](c1ncnn1CC)Nc1cc(nc2n1ncc2)c1ccccc1,"[2.6916132300907916, 3.025923022148964, 2.3451110118336844, 3.177746846833831, 2.2785737098651953, 2.6931964881652566, 2.0518978141102298, 2.75634140911966, 2.6111528984852206, 3.3590725367142946, 1.842673022136835, 3.375120494335454, 2.8208664471316656, 2.2257956324644836, 1.9870330754604437, 2.790743628489086, 2.7577350934572555, 2.4683113065978, 3.3845496675909805, 2.4617471577568297, 2.7949514466783736, 1.9540670853426159, 2.565707312047703, 1.9210309096166855, 2.242129879665415, 2.791982338396582, 2.3898014425108403, 3.3615572167723755, 1.949094011317401, 2.6606246840253394, 2.9080405059134184, 2.5381704709893116, 2.058623938615125, 2.046348827816944, 2.5504662977293586, 2.448164409559526, 3.510836741287312, 2.188165952863315, 2.031134297853572, 1.9628617348800916, 2.231129783524046, 3.1200975175389805, 2.2847997344710413, 2.223082446698074, 3.2097963051254896, 2.831249101248957, 2.930495451337207, 3.049489905313522, 2.787343227977162, 3.3535525300962563]",0.0
CN(c1ccc(cn1)Cl)S(=O)(=O)Cc2cc(ccc2F)C#N,"[2.155644883468149, 2.649224871667056, 1.8296477832920388, 3.487239405712938, 1.7830938270439756, 2.1005460295213076, 1.5882167481709695, 2.1307829995689582, 1.9969403999650952, 3.4887698004620304, 1.430446166322833, 3.8933361863844924, 2.515172387739028, 1.9183083100366096, 1.6028298299068933, 2.279042016432853, 2.10829441687447, 1.9086309871064824, 3.0574721605720283, 1.8060379843996177, 2.138365751398329, 1.539605041515892, 2.0468322397246053, 1.439651440407197, 1.730755550765708, 2.2892389406764297, 1.8741146613711257, 3.029798701792478, 1.5888021116525401, 2.4308617742939096, 2.8549516708138736, 1.9372618920559515, 1.5092320227760057, 1.6034812666448652, 1.9924109671546482, 1.9340654853294974, 3.4398206935653155, 1.668935147106282, 1.4981538898076963, 1.4657409507921308, 1.7969625675196017, 3.0335296100496985, 1.7700587955891876, 1.7535438910413559, 3.441993483557105, 2.407916034832878, 2.2188853805552373, 2.3311549928109345, 2.0834886362369036, 3.4207092135147894]",0.0
COCCC[NH+]1CCCN(CC1)c2c(ccc(n2)C(F)(F)F)C#N,"[2.3576540909325767, 2.6992897979213835, 2.0919500149316725, 3.476033363574276, 2.0263585560334434, 2.476775053921485, 1.8204829594993712, 2.533828334985775, 2.319445224977468, 3.491787518681978, 1.6210914910939254, 3.7251423073957177, 2.610744646868861, 2.127159096008656, 1.8173959720670048, 2.4403040180470352, 2.452683016224027, 2.203034158214486, 3.0406217221847442, 2.0897349790416313, 2.4522348296043743, 1.7532708455772892, 2.264835352305259, 1.6812911840587481, 2.025202191386742, 2.447825687236156, 2.153883044619901, 3.0412643284306657, 1.7569245984114645, 2.6787298382336537, 2.9116304438419993, 2.2423402628270566, 1.7731449259967094, 1.8503355089373474, 2.234451894383879, 2.259142240394008, 3.4971440214966627, 1.9357797300073243, 1.7543597028747109, 1.7124085436041774, 2.0074330114461225, 3.109564621579736, 2.0248499593548637, 1.9955159136009109, 3.395713528322668, 2.509756061991488, 2.5381514413218342, 2.7079480626801535, 2.382323680469011, 3.481028222399568]",0.0
COCCNc1cc(c2cc[nH]c2n1)c1ccc2cn[nH]c2c1,"[2.5282543606776215, 3.237402952316459, 2.054435464868552, 3.3722177088121894, 2.022830966957045, 1.957852103420981, 1.4876423639727374, 1.9702511096644035, 1.8508125327668574, 3.6748286502946685, 1.4664955927220324, 3.78000390894514, 2.988183298731555, 1.950527454589594, 1.494305108598278, 2.7095098119901437, 1.9367127542793978, 1.7699630739246046, 3.7717726446754796, 1.6942828568068957, 1.9382538958689417, 1.41173123719868, 2.350127250399392, 1.4040016580425563, 1.9084977958417133, 2.7345317743696045, 2.1521751112338396, 3.73026795137749, 1.429586278897729, 2.270802324074951, 3.1370700993333305, 1.8078595647047444, 1.50802132314446, 1.7716666977305575, 2.2969756611273864, 1.8247934486390192, 3.844419720362194, 1.8332221234029706, 1.4668108719948783, 1.5292615465052037, 1.9216059369294987, 3.3477043637838437, 1.9824662712456513, 1.643058797916759, 3.5468486531037255, 2.879337155907759, 1.9939483387540204, 2.1240228851163736, 1.8977447190989145, 3.5949018248791744]",0.0
COc1c(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cccc1,"[2.5323474523824876, 2.5730763331778936, 2.3733719744976156, 2.796337957372857, 2.2591505619627377, 4.484627644308006, 2.867821914379608, 4.87934683554797, 4.346587039025722, 2.8701688282692537, 2.07275519453516, 2.7862213360404455, 2.400973686121154, 2.311404203110251, 2.687671566706203, 2.53237245491916, 4.841078108474938, 3.9853137905847573, 2.7967178555084655, 4.374291401256566, 5.197652826243086, 2.7107880868048104, 2.478163585519699, 2.4679256499210145, 2.3360797103849906, 2.521879341208969, 2.3032574148401106, 2.7945687759820723, 2.7820361252596695, 3.1074339882114868, 2.4560805615217625, 4.133355396713099, 2.699372566813869, 2.107949186292795, 2.4783615957825234, 3.6740139884735665, 2.949550743636578, 2.293810122206475, 2.692614864525299, 2.239460563721176, 2.3103111459129, 2.673231130033213, 2.320573860345468, 3.2613015162704073, 2.722953853816212, 2.5431343222767953, 5.952804332637252, 5.677566461209575, 5.430588519329872, 2.9115436259240086]",1.0
COc1c(OC)cc(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.7035848247000622, 2.922360414414732, 2.4969067854293385, 3.172938071057574, 2.3742715323327785, 4.668908199461628, 2.9579719999425436, 5.074838052395391, 4.4982827853444665, 3.3081022752425744, 2.145151418278356, 3.229163697822087, 2.7138102101055543, 2.456922821697262, 2.7970671080930924, 2.7351748413170314, 5.012108788975419, 4.128348693948026, 3.24303909341438, 4.478154531412363, 5.359932209328269, 2.7970238870815085, 2.638273966674171, 2.53420654188323, 2.4411117749857234, 2.7329823871518566, 2.4277525855279825, 3.2346156687864283, 2.8850511113559203, 3.315285788779325, 2.8007397519998394, 4.276921754483466, 2.7706647255728436, 2.2075543701141758, 2.6181049018509936, 3.8304023218349714, 3.3942409582771456, 2.388875253871166, 2.7576230846430523, 2.3068771695801615, 2.4361771462591806, 3.0393990134434694, 2.430193032453663, 3.3873390766755618, 3.1436448930917895, 2.8239276486201814, 6.118637994636231, 5.880442425849045, 5.581239741575151, 3.323652668228843]",1.0
COc1c(OC)cc(CCc2ccccc2N2C(=O)c3c(cccc3)C2=O)cc1,"[3.0364786115062437, 3.3233757173917358, 2.6805524388928044, 3.274660759955866, 2.5990906284860724, 3.067661202397468, 2.4242060258075813, 3.1625767164899288, 3.008764918937478, 3.487956748500663, 2.0574672473284954, 3.575558732693085, 3.034183163224488, 2.3512021353407695, 2.252427684531296, 3.136756025788932, 3.1856682718931584, 2.8302992216518166, 3.705296420057191, 2.8519524380169057, 3.2578183825349383, 2.3164624358859482, 2.907114669201181, 2.239012953020551, 2.5722996319584226, 3.122207127738263, 2.7129413516659397, 3.68170218718317, 2.29204596587803, 2.807805298944935, 3.064139441234626, 2.916388116889906, 2.37706375966642, 2.348930826705816, 2.8824679404431457, 2.746621560896781, 3.6862991390757864, 2.5072783983576556, 2.3504740713474366, 2.251123717735354, 2.391935258802657, 3.299357865288939, 2.6080195117274494, 2.5183926707117705, 3.3750689623521675, 3.082764049133529, 3.4161665583505147, 3.512952370518263, 3.232858795188287, 3.4761518726701377]",0.0
COc1cc(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc(OC)c1OC,"[2.718405320884287, 2.909807941203248, 2.5523592688849845, 3.2370026749738656, 2.413769422575999, 5.250237082447332, 3.169052345514035, 5.743676806132389, 5.003759054844573, 3.3486938045623558, 2.243146179413784, 3.221450882432002, 2.722944879382894, 2.576406512120227, 3.014023781397239, 2.733749633872667, 5.628852164814369, 4.570462420450667, 3.200135938405158, 4.940133100785581, 5.991503323974724, 2.9909470952511175, 2.670323446463075, 2.689946875121684, 2.5085962616674937, 2.7286821700967376, 2.457311262473495, 3.2010942413289127, 3.1038290951537193, 3.5712923316454592, 2.815696899037346, 4.732092692840846, 2.9538502239630002, 2.2654371785212146, 2.6518073247162195, 4.233942960232736, 3.41102552713551, 2.4578571361618984, 2.939597674689552, 2.4065157444264327, 2.5408912356626434, 3.062273454383246, 2.4826558660059592, 3.7007539037376924, 3.1691526985416782, 2.8518669919483193, 6.893954521188178, 6.677198169061894, 6.2580958165070575, 3.3837386629645114]",0.0
COc1cc(CCc2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc(OC)c1OC,"[2.8059523081352347, 3.034913186659283, 2.607410031019792, 3.262977926378345, 2.4712167112076937, 5.148055049447174, 3.115393045673636, 5.6440909288488585, 4.901247442930514, 3.3959724448398934, 2.203401124394561, 3.3035594639622325, 2.8060269549434347, 2.5341330776381827, 2.951103788267642, 2.840917399787305, 5.52049396492649, 4.4775041809940275, 3.3405500152815693, 4.863720443632764, 5.89351772540818, 2.9347046911185726, 2.7485910919000474, 2.6443507939253488, 2.551609255049154, 2.836178240164735, 2.533722520826733, 3.3432143999816, 3.0375926755441465, 3.488967535522664, 2.8799764999930457, 4.639000945049815, 2.906880515867314, 2.3030132347389003, 2.7208749652353372, 4.143909561062651, 3.4952178749537604, 2.488715828758661, 2.8848296128869464, 2.390086111701635, 2.5077340775156944, 3.135505797658521, 2.529473676165358, 3.626749527968136, 3.2295349800555897, 2.928625526803705, 6.793466313915841, 6.563118699053575, 6.160826580221003, 3.431371251984702]",0.0
COc1cc(CCc2ccccc2N2C(=O)c3c(cccc3)C2=O)cc(OC)c1OC,"[3.05357731808643, 3.3156671642899536, 2.735991223656649, 3.3393144360533835, 2.6387017207332177, 3.646350405685756, 2.629912439154317, 3.8302987884183226, 3.511815786184588, 3.530715799178804, 2.153344991123614, 3.570516944567008, 3.045037694415186, 2.468474785970419, 2.465754663612531, 3.138089113745783, 3.8013990607868977, 3.269542054050659, 3.669700085384228, 3.3163624719684233, 3.8926637150823544, 2.5053131507264252, 2.9408514442535756, 2.389871237610309, 2.638948390737677, 3.1208708747545995, 2.7431170876970077, 3.6552171282921906, 2.506790379800237, 3.059205858577763, 3.0803646773053464, 3.368431461898604, 2.554984706407519, 2.40581567095665, 2.917282536183411, 3.145948147193157, 3.7053826704716166, 2.575105192655437, 2.5273298132016584, 2.3479694688787065, 2.494759229658187, 3.3238058177066656, 2.6602878063752637, 2.8282044393642414, 3.4019653993125907, 3.112573971396159, 4.201286321704924, 4.311607707063726, 3.9164759472711714, 3.537002800396658]",0.0
COc1ccc(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.6500999463625012, 2.990703874282184, 2.372126332392786, 3.1760455717578973, 2.2728983209785025, 4.142427334257411, 2.6542594132933126, 4.50805285644353, 4.0024967148111195, 3.3612356432783796, 1.9662834697229785, 3.3591746791475487, 2.7331002493991594, 2.277822759592639, 2.5023742080597127, 2.7129534455825293, 4.459166389581139, 3.677584301500656, 3.4080745578154517, 4.0391450704817755, 4.8049800091418575, 2.5055874877927655, 2.5541324653062927, 2.281024905805571, 2.29671662245389, 2.7229514277795297, 2.340276263842821, 3.384280591706657, 2.5816860692274672, 3.013984870888339, 2.8411056271241093, 3.8099123911230937, 2.496308318686159, 2.082612110114971, 2.5286622620827788, 3.405387517228841, 3.4662737906757277, 2.239732768938297, 2.4800755987784937, 2.1144880555751753, 2.262809731529086, 3.076177454419695, 2.3081711815548163, 3.027786924520158, 3.2121976879160288, 2.8002206138161707, 5.51132002483358, 5.241018410274096, 5.016153215946287, 3.327940462176038]",1.0
COc1ccc(CCCCc2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.994630941671909, 3.410497255366278, 2.642467123252874, 3.4833618080031137, 2.542100268989269, 4.181087793476939, 2.7302470458581594, 4.549599928176616, 4.035809373805783, 3.7156647884235983, 2.051924868331186, 3.7627397005586656, 3.086524311115775, 2.397555396623089, 2.560501290504738, 3.090506259261439, 4.484440593311213, 3.714744160659905, 3.8800055259566664, 4.086102264444556, 4.835697391536534, 2.571177094681286, 2.8702506103685335, 2.365313323182746, 2.5463977508292057, 3.101563755826115, 2.652531894624893, 3.859555584039359, 2.624673645242199, 3.110020699499006, 3.1801734476117067, 3.849112332149421, 2.587951014300225, 2.3035914119070315, 2.8357938447158646, 3.4547688870151037, 3.8831127857895873, 2.4626498697300425, 2.5581284352382347, 2.2474864164856774, 2.3931542146224176, 3.445398451732013, 2.562234566467985, 3.0828225361895267, 3.5708343036632, 3.1333589458456412, 5.53067534552432, 5.263561401730821, 5.036148775378373, 3.6813505662811603]",0.0
COc1ccc(CCCc2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.866923739180506, 3.2624859064644127, 2.5361447249318725, 3.345284484803832, 2.4373470614209416, 4.1094842610088165, 2.6672523459465065, 4.476156752345391, 3.966428369710196, 3.563487328969687, 1.9910872486961224, 3.6022358876224714, 2.953152457322953, 2.318824255810474, 2.5014261002771008, 2.9559093669054652, 4.4144659265695205, 3.6488334983201183, 3.710456344968628, 4.018817479255932, 4.764906167096829, 2.5121917628658808, 2.7521981605865857, 2.302559307875118, 2.4445996181752028, 2.9664422915332755, 2.5357108014019225, 3.6897214614720526, 2.5713542958292206, 3.023707528712107, 3.0449652771063294, 3.782030064219511, 2.520576649407898, 2.2133168596443165, 2.71791236600169, 3.386031746618331, 3.718450083371592, 2.368308382291347, 2.4935855563607086, 2.1747313010514824, 2.3135490384821265, 3.299301258058468, 2.4600117296703985, 3.018786291911501, 3.423391187259145, 3.0065205564966293, 5.459661101276527, 5.189689009778719, 4.968436559870932, 3.531150045043211]",0.0
COc1ccc(CCc2cc(ccc2)N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.8016553279564422, 3.353128161595022, 2.4155804146381326, 3.397166003888163, 2.331480393853053, 3.8730464840631287, 2.4773138128497143, 4.22781264272961, 3.7253688236594855, 3.666769895432842, 1.856413103959091, 3.7401139172721316, 3.016027670327151, 2.2126698999941063, 2.33986426550654, 2.9265610731334886, 4.1597409607450135, 3.4279287843804718, 3.8665471124013844, 3.7817673918995527, 4.504478585816438, 2.3299440572679817, 2.667731623205312, 2.1219617594837947, 2.30547741956646, 2.947597895458699, 2.431722985454942, 3.835794946002455, 2.4046895426324637, 2.8786921819803823, 3.1191132452760204, 3.5523115508665195, 2.329949495407636, 2.099101628571754, 2.6152855472841487, 3.180227335598524, 3.8321089859049264, 2.225329188010025, 2.3000357775291502, 2.0133386960709654, 2.1994257611953087, 3.3693232140058416, 2.3353245886525986, 2.8335341641482583, 3.532440259735833, 3.035416644219085, 5.181139532892578, 4.911077818313513, 4.703968647736907, 3.6065007814269605]",0.0
COc1ccc(CCc2ccc(cc2)N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.8299456509952456, 3.444082752197944, 2.4162654711097353, 3.44415359276366, 2.3346742226815236, 3.810009136121172, 2.4400843022494327, 4.164282583849113, 3.6644685422112353, 3.741539079231368, 1.8274797662578606, 3.847308505241241, 3.0723809130903175, 2.183460596417853, 2.30212993178971, 2.9692396653877657, 4.094893700076177, 3.3726549199859064, 4.014105901825845, 3.7294939487609735, 4.440102813069421, 2.2923910596350114, 2.6869023898067477, 2.086386495098634, 2.2979780511408427, 2.9951152328009494, 2.44003227126811, 3.973815242380473, 2.367485604762151, 2.8368632198164994, 3.1818241995396637, 3.495250405953615, 2.2936571914721227, 2.09162347007019, 2.6284394788504652, 3.1270993403986274, 3.921564029525266, 2.2141698172398128, 2.2604691254358142, 1.9868067652536723, 2.1730263972079493, 3.436400448738949, 2.3340511475511754, 2.79023067828405, 3.611839638658213, 3.079997949805453, 5.1123227544544125, 4.839288146700587, 4.639112882042884, 3.663100570794162]",0.0
COc1ccc(CCc2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.7397202374190335, 3.113076368867775, 2.430883041047653, 3.206897705163264, 2.333639762229024, 4.038140590544327, 2.604691304242974, 4.402915007444457, 3.89727991755369, 3.4099175440198666, 1.930756520597662, 3.4397177125613485, 2.819362594470025, 2.240600995132334, 2.4426576242115448, 2.821647968183096, 4.344723298702037, 3.583206912601578, 3.5360668214130726, 3.9517983528918132, 4.694370055397392, 2.4536025664112904, 2.6350036396007144, 2.240284943074024, 2.3437308441204996, 2.8315435545854672, 2.419947261237279, 3.5159929306625113, 2.518346837906341, 2.937719864909618, 2.9090040983539764, 3.715293404445159, 2.453700239419668, 2.124197399265301, 2.600933576211452, 3.3175817285151084, 3.552088553345477, 2.2748495355415255, 2.4294278974678756, 2.102579761616666, 2.234485050474709, 3.1524624961485834, 2.358706862078139, 2.955071328906252, 3.275314698049359, 2.879922186946187, 5.388848970604633, 5.1160438847480485, 4.900901581309888, 3.3803439693502844]",1.0
COc1ccc(CCc2ccccc2N2C(=O)c3c(C2=O)c(Cl)ccc3Cl)cc1,"[3.0481726766128885, 3.4982544097411155, 2.6477847156053875, 3.4348925251224913, 2.5663551786777368, 2.9021325868629595, 2.3826645828979047, 3.0022748655647566, 2.8734298150305118, 3.7061528870453277, 1.9934443826096369, 3.8305015108380074, 3.1585928960030456, 2.3015964679686984, 2.1823521985424907, 3.1724613319068964, 3.0330187170070673, 2.715606170646139, 3.987212068298995, 2.78853678751923, 3.1535302328425043, 2.2724578649878397, 2.90947715922494, 2.1732101169373728, 2.5229388534487938, 3.173654016258332, 2.6851794629267727, 3.9528485705980554, 2.244912888039891, 2.723451468264182, 3.226179578959357, 2.80369954389699, 2.3145416013588265, 2.3060910729903408, 2.866400586654922, 2.617674433685989, 3.9105391889169105, 2.451666283278688, 2.2849769691395614, 2.1828005028748665, 2.336241840611929, 3.4745176431251017, 2.569321740828396, 2.43072419772151, 3.5965731512256953, 3.178127137730925, 3.3012313119578813, 3.338737089366071, 3.124994833447227, 3.647863884198845]",0.0
COc1ccc(CCc2ccccc2N2C(=O)c3c(C2=O)c(F)c(F)c(F)c3F)cc1,"[2.872193716748557, 3.2516231314876416, 2.5623010847077694, 3.319184997723748, 2.4608321820209444, 3.7258461003393846, 2.677753202711584, 3.9766874944193233, 3.662736233229631, 3.532565661247375, 2.0644819090595075, 3.5698119867008415, 2.953596303602183, 2.3665759355055997, 2.499535850235369, 2.9565037388707074, 3.9871451591869964, 3.4132822181438915, 3.676845306734347, 3.6870102456774325, 4.252385781292589, 2.534815394492515, 2.7702464692513207, 2.349280055139632, 2.4676992018636756, 2.963831968538531, 2.5521633077961337, 3.657483168475031, 2.5752938874987747, 2.9821721345319627, 3.035822284494316, 3.5320940962246055, 2.557840477819278, 2.2503042810583422, 2.7329664577808006, 3.2029471368163174, 3.6896058007427635, 2.4032564523975974, 2.5282049406056846, 2.227081761723143, 2.3702544503345244, 3.285473109032424, 2.4877893339703436, 2.9127984174529704, 3.403958624900416, 3.0159479599198566, 4.66814988166334, 4.525379190519218, 4.346836461375183, 3.501405053935882]",0.0
COc1ccc(CCc2ccccc2N2C(=O)c3c(cc(Cl)c(Cl)c3)C2=O)cc1,"[3.19628082686709, 3.667791569501426, 2.774566017612539, 3.5258768489195167, 2.696780113759419, 2.65611944557586, 2.3333749786959586, 2.7153003887070755, 2.6378623715388394, 3.8218457254082687, 2.038031982806437, 3.9786907291306175, 3.314223863153272, 2.350000365369757, 2.1315747309206587, 3.341104423052354, 2.7559009830222907, 2.516279945302556, 4.156098690188447, 2.558799280419886, 2.8627798725521414, 2.2357331421834585, 3.052152449165436, 2.1628242505277075, 2.6284114364328213, 3.3337441857599153, 2.824939951840096, 4.12566502262038, 2.1875440413867397, 2.678576997004945, 3.357368094113784, 2.5896371035668926, 2.271805375682763, 2.4189679627160516, 2.999624260526662, 2.4515718606892847, 4.0519251908731615, 2.5547927617409902, 2.2391459463866856, 2.2319941760692448, 2.3962977141645534, 3.6027324757517456, 2.6875867205083344, 2.317334776389101, 3.7224315654831557, 3.315804061464603, 2.954606057212575, 3.001642351082502, 2.8117962207507414, 3.76406069540126]",0.0
COc1ccc(CCc2ccccc2N2C(=O)c3c(cc(Cl)cc3)C2=O)cc1,"[3.1353122901565658, 3.688548057567063, 2.659241828017879, 3.539525081906746, 2.6005905452004536, 2.4769045011726094, 2.1392781913805443, 2.5255217752679924, 2.450236217112609, 3.8598684416551303, 1.914230295032544, 4.053103269959533, 3.3189446085940606, 2.249593223350135, 1.9765856367937307, 3.3013332275602227, 2.558699613297564, 2.3363095545609602, 4.234062280569985, 2.362707160628824, 2.643191493948224, 2.046376677364014, 2.9635708136429506, 1.9945815628869252, 2.5084128799084624, 3.303430199534822, 2.738021745003753, 4.191256537067487, 2.0114488470612217, 2.557594744581057, 3.3796264459390306, 2.401489526323192, 2.1023186870201855, 2.310249091906998, 2.9103271736305762, 2.2879787096478275, 4.0994318874869675, 2.428581119843905, 2.067519047583397, 2.088541351155719, 2.2900520641356326, 3.622783912047756, 2.5766918621075137, 2.153839892318988, 3.7630859128697214, 3.290828847980391, 2.7274054138725505, 2.7860414079822426, 2.594037938173008, 3.7806884071903313]",0.0
COc1ccc(CCc2ccccc2N2C(=O)c3c(cccc3)C2=O)cc1,"[2.987345247370229, 3.393830346498445, 2.5594642336845093, 3.2832342148383025, 2.501124771754548, 2.536435946782908, 2.1192106977236542, 2.5891228670139204, 2.5078482608077644, 3.5446608983587775, 1.8807003873267152, 3.7066751931661255, 3.058373333941776, 2.1749427034645707, 1.9573084995564332, 3.1188196821415746, 2.6256283945624457, 2.3752447856582104, 3.8652168915157317, 2.4044403812274724, 2.693516045071567, 2.024211026019143, 2.827263991954242, 1.9858053867589844, 2.431069979809023, 3.1162361891753316, 2.6293418281075533, 3.8279956589731015, 1.9875445421624314, 2.507958187964717, 3.109392275666278, 2.4447239212939484, 2.1018044299598726, 2.2269998354830505, 2.7973411471595253, 2.3196203146456136, 3.7622533488633327, 2.3612388994383013, 2.071928097782587, 2.0604631187937374, 2.2215102026172016, 3.340762516196728, 2.489520992288045, 2.156526240302358, 3.44774511730636, 3.0638706315386406, 2.7966689783937158, 2.8645328927582003, 2.6565509483600582, 3.48597551776224]",0.0
